partnumber,VehicleRawProperties,VehicleDataStandard,TypeId,ImportId,ImportTable,VehicleImportRegion,Brand,UvdbFromYearID,UvdbToYearID,Action,,,,,,,,,,,,,,,,
CB10,"{""Lancia Dedra"":""89-99""}",0,,836,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB10,"{""Lancia Delta"":""79-94""}",0,,837,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Lancia Delta"":""Integrale HF 89-99""}",0,,838,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Lancia Kappa"":""94-01""}",0,,839,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Lancia Lybra"":""99-06""}",0,,840,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB10,"{""Lancia Prisma"":""79-94""}",0,,841,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB10,"{""Lancia Ypsilon"":""97-03""}",0,,842,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Land Rover Freelander"":""00-06""}",0,,843,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Land Rover Freelander"":""00-06""}",0,,844,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Lexus RX"":""300/350/400h 99-09""}",0,,845,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda 2"":""07-11""}",0,,846,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda 121"":""07-11""}",0,,847,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda 323"":""86-03""}",0,,848,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda 323"":""86-03""}",0,,849,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda 626"":""83-01""}",0,,850,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda 626"":""83-01""}",0,,851,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda 929"":""88-91""}",0,,852,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Mazda CX-7"":""07-12""}",0,,853,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Mazda CX-9"":""07-13""}",0,,854,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda Demio"":""07-11""}",0,,855,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda MX-3"":""92-98""}",0,,856,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda MX-3"":""92-98""}",0,,857,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda MX-6"":""88-98""}",0,,858,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda MX-6"":""88-98""}",0,,859,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mazda RX-7"":""86-92""}",0,,860,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Carisma"":""95-04""}",0,,861,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Colt"":""03-11""}",0,,862,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Colt"":""88-92""}",0,,863,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Eclipse"":""90-93""}",0,,864,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Evo I (CD9A)"":""92-94""}",0,,865,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Evo II (CE9A)"":""94-95""}",0,,866,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Evo III (CE9A)"":""95-96""}",0,,867,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Evo IV (CN9A)"":""96-98""}",0,,868,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Evo V (CP9A)"":""98-99""}",0,,869,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Evo VI (CP9A)"":""99-01""}",0,,870,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Mitsubishi Evo VII (CT9A)"":""01-03""}",0,,871,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Mitsubishi Evo VIII (CT9A)"":""03-05""}",0,,872,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Mitsubishi Evo IX (CT9A)"":""05-07""}",0,,873,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Mitsubishi Evo X (CZ4A)"":""07-""}",0,,874,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Mitsubishi Galant"":""87-93""}",0,,875,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Mitsubishi Lancer"":""08-13""}",0,,876,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Mitsubishi Outlander"":""03-13""}",0,,877,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan 100NX"":""90-95""}",0,,878,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan 100NX"":""90-95""}",0,,879,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan 180SX"":""89-94 (S13)""}",0,,880,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan 200SX"":""95-98 (S14)""}",0,,881,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Nissan Almera"":""07-11""}",0,,882,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan Almera"":""95-06""}",0,,883,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan Micra"":""92-02 (K11)""}",0,,884,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan Micra"":""03-09 (K12)""}",0,,885,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan Micra"":""10-11 (K13)""}",0,,886,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Nissan Murano"":""03-13""}",0,,887,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Nissan Note"":""06-11""}",0,,888,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Nissan Pathfinder"":""13-14""}",0,,889,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Nissan Pathfinder"":""96-04""}",0,,890,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan Pixo"":""00-11""}",0,,891,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan Primera"":""Combi 90-96""}",0,,892,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan Primera"":""Limo 90-96""}",0,,893,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Nissan Tiida"":""06-11""}",0,,894,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Nissan X-Trail"":""01-07""}",0,,895,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Nissan X-Trail"":""08-13""}",0,,896,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Peugeot 806"":""94-01""}",0,,897,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault 5"":""85-95""}",0,,898,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault 9"":""82-89""}",0,,899,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault 11"":""82-89""}",0,,900,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault 19"":""91-96""}",0,,901,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault 21"":""89-97""}",0,,902,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault Clio I"":""90-98""}",0,,903,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Renault Clio II"":""98-04 (172/182)""}",0,,904,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Renault Kangoo"":""98-11""}",0,,905,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault Laguna"":""94-00""}",0,,906,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault Megane I"":""95-02""}",0,,907,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Renault Megane II"":""02-07""}",0,,908,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault Megane III"":""08-11""}",0,,909,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Renault Scenic"":""97-02""}",0,,910,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Renault Twingo"":""93-11""}",0,,911,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Rover City Rover"":""03-05""}",0,,912,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Saab 9000"":""84-96""}",0,,913,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Saab 9-3"":""98-11""}",0,,914,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Saab 9-5"":""00-09""}",0,,915,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Seat Arosa"":""97-05""}",0,,916,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Seat Cordoba (6K/6L)"":""Mk 1 93-01""}",0,,917,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Seat Ibiza Mk 2 (6K)"":""93-01""}",0,,918,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Seat Inca"":""96-03""}",0,,919,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Seat Toledo Mk 1 (1L)"":""91-98""}",0,,920,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Forester"":""09-13""}",0,,921,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Forester"":""98-08""}",0,,922,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Forester"":""98-08""}",0,,923,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 1 (GC/GF/GM)"":""93-07""}",0,,924,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 1 (GC/GF/GM)"":""93-07""}",0,,925,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 1 (GC/GF/GM)"":""WRX 93-07""}",0,,926,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 1 (GC/GF/GM)"":""WRX 93-07""}",0,,927,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 2 (GD/GG)"":""93-07""}",0,,928,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 2 (GD/GG)"":""93-07""}",0,,929,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 2 (GD/GG)"":""WRX 93-07""}",0,,930,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 2 (GD/GG)"":""WRX 93-07""}",0,,931,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 2 (GD/GG)"":""WRX STI UK 98-07""}",0,,932,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 2 (GD/GG)"":""WRX STI UK 98-07""}",0,,933,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Impreza Mk 3 (GE/GH/GR/GV/G3)"":""WRX STI UK 08-13""}",0,,934,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Legacy"":""00-09""}",0,,935,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Legacy"":""00-13""}",0,,936,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Legacy"":""89-99""}",0,,937,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Legacy"":""89-99""}",0,,938,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Outback"":""00-13""}",0,,939,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Outback"":""89-99""}",0,,940,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Outback"":""89-99""}",0,,941,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Subaru Tribeca"":""06-13""}",0,,942,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Alto"":""87-11""}",0,,943,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Baleno"":""95-07""}",0,,944,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Baleno"":""95-07""}",0,,945,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Grand Vitara"":""89-11""}",0,,946,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Ignis"":""00-07""}",0,,947,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Liana"":""01-07""}",0,,948,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Liana"":""01-07""}",0,,949,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Splash"":""08-11""}",0,,950,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Swift"":""85-00""}",0,,951,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki SX4"":""06-11""}",0,,952,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Vitara"":""89-11""}",0,,953,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki Wagon R"":""97-07""}",0,,954,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Suzuki X-90"":""96-98""}",0,,955,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Camry"":""83-11""}",0,,956,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Carina"":""85-91""}",0,,957,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Carina"":""85-91""}",0,,958,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Celica"":""00-05""}",0,,959,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Celica"":""86-99""}",0,,960,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Celica"":""86-99""}",0,,961,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Corolla"":""03-08""}",0,,962,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Corolla"":""88-02""}",0,,963,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Toyota Corolla"":""88-02""}",0,,964,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Toyota iQ"":""09-12""}",0,,965,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota MR2"":""00-06""}",0,,966,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota MR2"":""00-06""}",0,,967,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Toyota MR2"":""85-90""}",0,,968,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Toyota MR2"":""85-90""}",0,,969,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota MR2"":""91-97""}",0,,970,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota MR2"":""91-97""}",0,,971,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Prius"":""01-09""}",0,,972,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota RAV4"":""96-05""}",0,,973,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Toyota Urban Cruiser"":""01-06""}",0,,974,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Urban Cruiser"":""07-13""}",0,,975,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB15,"{""Toyota Yaris"":""07-13""}",0,,976,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Ampera"":""11-12""}",0,,977,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Vauxhall Antara"":""07-11""}",0,,978,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Astra Mk 4 (G)"":""99-09 (G)""}",0,,979,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Astra Mk 5 (H)"":""99-09 (H)""}",0,,980,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Astra Mk 6 (J)"":""10-12""}",0,,981,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Carlton"":""87-03""}",0,,982,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Combo"":""02-13""}",0,,983,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Corsa Mk 1 (B)"":""93-99""}",0,,984,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Corsa Mk 2 (C)"":""00-06""}",0,,985,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Corsa Mk 3 (D)"":""Inc VXR 07-12""}",0,,986,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Insignia"":""08-12""}",0,,987,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Meriva"":""02-12""}",0,,988,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Vauxhall Mokka"":""12-13""}",0,,989,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Vauxhall Monaro"":""01-06""}",0,,990,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Nova"":""84-93""}",0,,991,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Omega"":""87-03""}",0,,992,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Senator"":""B 87-94""}",0,,993,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Vauxhall Sintra"":""97-99""}",0,,994,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Tigra"":""94-09""}",0,,995,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Vectra B"":""B 95-01""}",0,,996,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Vectra C"":""C 02-11""}",0,,997,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Vauxhall Zafira"":""99-12""}",0,,998,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Volvo C70"":""98-06""}",0,,999,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Volvo S40"":""96-04""}",0,,1000,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Volvo S60"":""00-11""}",0,,1001,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Volvo S70"":""98-06""}",0,,1002,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Volvo S80"":""99-06""}",0,,1003,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Volvo S90"":""96-98""}",0,,1004,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Volvo V40"":""96-04""}",0,,1005,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Volvo V70"":""98-06""}",0,,1006,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""Volvo V90"":""96-98""}",0,,1007,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Volvo XC70"":""01-07""}",0,,1008,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB14,"{""Volvo XC90"":""02-13""}",0,,1009,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""VW Corrado"":""90-97""}",0,,1010,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""VW Fox"":""06-12""}",0,,1011,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""VW Golf Mk 2 (1G)"":""84-98""}",0,,1012,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""VW Golf Mk 3 (1H)"":""84-98""}",0,,1013,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""VW Jetta Mk 1/2 (16/1G)"":""84-90""}",0,,1014,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""VW Lupo"":""98-05""}",0,,1015,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""VW Passat Mk 3 (35i)"":""88-96""}",0,,1016,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
CB12,"{""VW Vento (1H)"":""91-98""}",0,,1017,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-20-51125100-571,"{""Audi 100"":""1990-1994""}",0,,1018,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-15-51125120-725,"{""Audi 100"":""1990-1994""}",0,,1019,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-15-51125130-716,"{""Audi 100"":""1990-1994""}",0,,1020,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-15-51005112-571,"{""Audi A1 (8X)"":""2010-2018 (8X)""}",0,,1021,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-20-510051143-601,"{""Audi A1 (8X)"":""2010-2018 (8X)""}",0,,1022,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-15-51005120-725,"{""Audi A1 (8X)"":""2010-2018 (8X)""}",0,,1023,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-20-51005130-716,"{""Audi A1 (8X)"":""2010-2018 (8X)""}",0,,1024,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-15-51005112-571,"{""Audi A1 (GB)"":""2018- (GB)""}",0,,1025,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-20-510051143-601,"{""Audi A1 (GB)"":""2018- (GB)""}",0,,1026,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-15-51005120-725,"{""Audi A1 (GB)"":""2018- (GB)""}",0,,1027,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-20-51005130-716,"{""Audi A1 (GB)"":""2018- (GB)""}",0,,1028,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-15-51005112-571,"{""Audi A2"":""Excluding 1.2TDi (4x100) 1999-2005 (8Z)""}",0,,1029,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-20-510051143-601,"{""Audi A2"":""Excluding 1.2TDi (4x100) 1999-2005 (8Z)""}",0,,1030,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-15-51005120-725,"{""Audi A2"":""Excluding 1.2TDi (4x100) 1999-2005 (8Z)""}",0,,1031,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
