partnumber,VehicleRawProperties_asli,VehicleRawProperties,make,Model,engine,Years,VehicleDataStandard,TypeId,ImportId,ImportTable,VehicleImportRegion,UvdbFromYearID,UvdbToYearID,Action,format_data,format_data
32847G,FORD Mondeo 1.8 01-,FORD Mondeo 1.8 ,,,,2001,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Mondeo"", ""engine"": ""1.8""}","{""make"": ""FORD"", ""model"": ""Mondeo"", ""engine"": ""1.8""}"
32848G,FORD Kuga 2.0D 08-,FORD Kuga 2.0D ,,,,2008,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Kuga"", ""engine"": ""2.0D""}","{""make"": ""FORD"", ""model"": ""Kuga"", ""engine"": ""2.0D""}"
32849,FORD Fiesta 1.2 09-,FORD Fiesta 1.2 ,,,,2009,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Fiesta"", ""engine"": ""1.2""}","{""make"": ""FORD"", ""model"": ""Fiesta"", ""engine"": ""1.2""}"
32849G,FORD Fiesta 1.2 09-,FORD Fiesta 1.2 ,,,,2009,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Fiesta"", ""engine"": ""1.2""}","{""make"": ""FORD"", ""model"": ""Fiesta"", ""engine"": ""1.2""}"
32850,FORD Kuga 1.5 13-,FORD Kuga 1.5 ,,,,2013,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Kuga"", ""engine"": ""1.5""}","{""make"": ""FORD"", ""model"": ""Kuga"", ""engine"": ""1.5""}"
32851,FORD Kuga 2.0D 13-,FORD Kuga 2.0D ,,,,2013,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Kuga"", ""engine"": ""2.0D""}","{""make"": ""FORD"", ""model"": ""Kuga"", ""engine"": ""2.0D""}"
32852,FORD Focus 1.0 11-,FORD Focus 1.0 ,,,,2011,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Focus"", ""engine"": ""1.0""}","{""make"": ""FORD"", ""model"": ""Focus"", ""engine"": ""1.0""}"
32853,Ford Mondeo / LAND-ROVER  07-,Ford Mondeo / LAND-ROVER  ,,,,2007,,,,,,,,,"{""make"": ""Ford"", ""model"": ""Mondeo"", ""engine"": ""/""}","{""make"": ""Ford"", ""model"": ""Mondeo"", ""engine"": ""/""}"
32853G,LAND-ROVER Freelander 2.2D 07-,LAND-ROVER Freelander 2.2D ,,,,2007,,,,,,,,,"{""make"": ""LAND-ROVER"", ""model"": ""Freelander"", ""engine"": ""2.2D""}","{""make"": ""LAND-ROVER"", ""model"": ""Freelander"", ""engine"": ""2.2D""}"
32854,MERCEDES A-class 05-,MERCEDES A-class ,,,,2005,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""A-class"", ""engine"": """"}","{""make"": ""MERCEDES"", ""model"": ""A-class"", ""engine"": """"}"
32856G,TOYOTA RAV 06-,TOYOTA RAV ,,,,2006,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""RAV"", ""engine"": """"}","{""make"": ""TOYOTA"", ""model"": ""RAV"", ""engine"": """"}"
32857G,SUZUKI Grand Vitara 2.0D 98-,SUZUKI Grand Vitara 2.0D ,,,,1998,,,,,,,,,"{""make"": ""SUZUKI"", ""model"": ""Grand"", ""engine"": ""Vitara""}","{""make"": ""SUZUKI"", ""model"": ""Grand"", ""engine"": ""Vitara""}"
32858,TOYOTA Hilux 3.0D 05-,TOYOTA Hilux 3.0D ,,,,2005,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""Hilux"", ""engine"": ""3.0D""}","{""make"": ""TOYOTA"", ""model"": ""Hilux"", ""engine"": ""3.0D""}"
32859,MERCEDES C-Series 2.2D 07-,MERCEDES C-Series 2.2D ,,,,2007,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""2.2D""}","{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""2.2D""}"
32860,MERCEDES Sprinter 2.2D 07-,MERCEDES Sprinter 2.2D ,,,,2007,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""Sprinter"", ""engine"": ""2.2D""}","{""make"": ""MERCEDES"", ""model"": ""Sprinter"", ""engine"": ""2.2D""}"
32861,BMW X5 3.0D 14-,BMW X5 3.0D ,,,,2014,,,,,,,,,"{""make"": ""BMW"", ""model"": ""X5"", ""engine"": ""3.0D""}","{""make"": ""BMW"", ""model"": ""X5"", ""engine"": ""3.0D""}"
32862,BMW X3 10-,BMW X3 ,,,,2010,,,,,,,,,"{""make"": ""BMW"", ""model"": ""X3"", ""engine"": """"}","{""make"": ""BMW"", ""model"": ""X3"", ""engine"": """"}"
32862G,BMW X3 2.0D 11-,BMW X3 2.0D ,,,,2011,,,,,,,,,"{""make"": ""BMW"", ""model"": ""X3"", ""engine"": ""2.0D""}","{""make"": ""BMW"", ""model"": ""X3"", ""engine"": ""2.0D""}"
32864,BMW 1 1.6 11-,BMW 1 1.6 ,,,,2011,,,,,,,,,"{""make"": ""BMW"", ""model"": ""1"", ""engine"": ""1.6""}","{""make"": ""BMW"", ""model"": ""1"", ""engine"": ""1.6""}"
32866G,BMW 1 2.0D 11-,BMW 1 2.0D ,,,,2011,,,,,,,,,"{""make"": ""BMW"", ""model"": ""1"", ""engine"": ""2.0D""}","{""make"": ""BMW"", ""model"": ""1"", ""engine"": ""2.0D""}"
32869,TOYOTA Prius III 09-,TOYOTA Prius III ,,,,2009,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""Prius"", ""engine"": ""III""}","{""make"": ""TOYOTA"", ""model"": ""Prius"", ""engine"": ""III""}"
32869G,TOYOTA Auris 1.8 13-,TOYOTA Auris 1.8 ,,,,2013,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""Auris"", ""engine"": ""1.8""}","{""make"": ""TOYOTA"", ""model"": ""Auris"", ""engine"": ""1.8""}"
32870,VW Up 1.0 12-,VW Up 1.0 ,,,,2012,,,,,,,,,"{""make"": ""VW"", ""model"": ""Up"", ""engine"": ""1.0""}","{""make"": ""VW"", ""model"": ""Up"", ""engine"": ""1.0""}"
32871G,CHEVROLET Matiz 1.0 05-,CHEVROLET Matiz 1.0 ,,,,2005,,,,,,,,,"{""make"": ""CHEVROLET"", ""model"": ""Matiz"", ""engine"": ""1.0""}","{""make"": ""CHEVROLET"", ""model"": ""Matiz"", ""engine"": ""1.0""}"
32872,RENAULT Laguna 1.9D 01-,RENAULT Laguna 1.9D ,,,,2001,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Laguna"", ""engine"": ""1.9D""}","{""make"": ""RENAULT"", ""model"": ""Laguna"", ""engine"": ""1.9D""}"
32873,AGCO/Case IH/Komatsu/JCB,AGCO/Case IH/Komatsu/JCB,,,,,,,,,,,,,"{""make"": ""AGCO/Case"", ""model"": ""IH/Komatsu/JCB"", ""engine"": """"}","{""make"": ""AGCO/Case"", ""model"": ""IH/Komatsu/JCB"", ""engine"": """"}"
32874,Universal,Universal,,,,,,,,,,,,,"{""make"": ""Universal"", ""model"": """", ""engine"": """"}","{""make"": ""Universal"", ""model"": """", ""engine"": """"}"
32876,UNIVERSAL 8133,UNIVERSAL 8133,,,,,,,,,,,,,"{""make"": ""UNIVERSAL"", ""model"": ""8133"", ""engine"": """"}","{""make"": ""UNIVERSAL"", ""model"": ""8133"", ""engine"": """"}"
32877,CASE IH Magnum 235/260/290 '11-'13,CASE IH Magnum 235/260/290 ''13,,,,2011,,,,,,,,,"{""make"": ""CASE"", ""model"": ""IH"", ""engine"": ""Magnum""}","{""make"": ""CASE"", ""model"": ""IH"", ""engine"": ""Magnum""}"
32878,UNIVERSAL 7176,UNIVERSAL 7176,,,,,,,,,,,,,"{""make"": ""UNIVERSAL"", ""model"": ""7176"", ""engine"": """"}","{""make"": ""UNIVERSAL"", ""model"": ""7176"", ""engine"": """"}"
32879,CATERPILLAR Wheel Loader 924G-962G,CATERPILLAR Wheel Loader 924G-962G,,,,,,,,,,,,,"{""make"": ""CATERPILLAR"", ""model"": ""Wheel"", ""engine"": ""Loader""}","{""make"": ""CATERPILLAR"", ""model"": ""Wheel"", ""engine"": ""Loader""}"
32879G,CATERPILLAR Wheel Loader 924G-962G,CATERPILLAR Wheel Loader 924G-962G,,,,,,,,,,,,,"{""make"": ""CATERPILLAR"", ""model"": ""Wheel"", ""engine"": ""Loader""}","{""make"": ""CATERPILLAR"", ""model"": ""Wheel"", ""engine"": ""Loader""}"
32880G,CHEVROLET Cruze 2.0D 09-,CHEVROLET Cruze 2.0D ,,,,2009,,,,,,,,,"{""make"": ""CHEVROLET"", ""model"": ""Cruze"", ""engine"": ""2.0D""}","{""make"": ""CHEVROLET"", ""model"": ""Cruze"", ""engine"": ""2.0D""}"
32881,HONDA Accord VII '03-,HONDA Accord VII ',,,,2003,,,,,,,,,"{""make"": ""HONDA"", ""model"": ""Accord"", ""engine"": ""VII""}","{""make"": ""HONDA"", ""model"": ""Accord"", ""engine"": ""VII""}"
32882,DODGE Caliber 2.0D 06-,DODGE Caliber 2.0D ,,,,2006,,,,,,,,,"{""make"": ""DODGE"", ""model"": ""Caliber"", ""engine"": ""2.0D""}","{""make"": ""DODGE"", ""model"": ""Caliber"", ""engine"": ""2.0D""}"
32883,AUDI A4 2.0 01-,AUDI A4 2.0 ,,,,2001,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0""}","{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0""}"
32884,NEW HOLLAND 70-Series '93-,NEW HOLLAND Series ',,,,1970,,,,,,,,,"{""make"": ""NEW"", ""model"": ""HOLLAND"", ""engine"": ""Series""}","{""make"": ""NEW"", ""model"": ""HOLLAND"", ""engine"": ""Series""}"
32885,CATERPILLAR Track Loader 955C '00-,CATERPILLAR Track Loader 955C ',,,,2000,,,,,,,,,"{""make"": ""CATERPILLAR"", ""model"": ""Track"", ""engine"": ""Loader""}","{""make"": ""CATERPILLAR"", ""model"": ""Track"", ""engine"": ""Loader""}"
32886G,KIA Sportage 1.7D 10-,KIA Sportage 1.7D ,,,,2010,,,,,,,,,"{""make"": ""KIA"", ""model"": ""Sportage"", ""engine"": ""1.7D""}","{""make"": ""KIA"", ""model"": ""Sportage"", ""engine"": ""1.7D""}"
32887,HYUNDAI iX35 2.0 10-,HYUNDAI iX35 2.0 ,,,,2010,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""iX35"", ""engine"": ""2.0""}","{""make"": ""HYUNDAI"", ""model"": ""iX35"", ""engine"": ""2.0""}"
32888,BMW 5 3.0 10-,BMW 5 3.0 ,,,,2010,,,,,,,,,"{""make"": ""BMW"", ""model"": ""5"", ""engine"": ""3.0""}","{""make"": ""BMW"", ""model"": ""5"", ""engine"": ""3.0""}"
32889G,AUDI A8 4.2D 03-,AUDI A8 4.2D ,,,,2003,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A8"", ""engine"": ""4.2D""}","{""make"": ""AUDI"", ""model"": ""A8"", ""engine"": ""4.2D""}"
32890G,HONDA CR-V 2.2D 07-,HONDA CR-V 2.2D ,,,,2007,,,,,,,,,"{""make"": ""HONDA"", ""model"": ""CR-V"", ""engine"": ""2.2D""}","{""make"": ""HONDA"", ""model"": ""CR-V"", ""engine"": ""2.2D""}"
32891G,BMW X3 3.0 11-,BMW X3 3.0 ,,,,2011,,,,,,,,,"{""make"": ""BMW"", ""model"": ""X3"", ""engine"": ""3.0""}","{""make"": ""BMW"", ""model"": ""X3"", ""engine"": ""3.0""}"
32892,AUDI A4 2.0D 08-,AUDI A4 2.0D ,,,,2008,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0D""}","{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0D""}"
32892G,AUDI A4 2.0D 08-,AUDI A4 2.0D ,,,,2008,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0D""}","{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0D""}"
32893G,MERCEDES S-Series 5.5 06-,MERCEDES S-Series 5.5 ,,,,2006,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""S-Series"", ""engine"": ""5.5""}","{""make"": ""MERCEDES"", ""model"": ""S-Series"", ""engine"": ""5.5""}"
32894G,HONDA Accord 2.2D 03-,HONDA Accord 2.2D ,,,,2003,,,,,,,,,"{""make"": ""HONDA"", ""model"": ""Accord"", ""engine"": ""2.2D""}","{""make"": ""HONDA"", ""model"": ""Accord"", ""engine"": ""2.2D""}"
32895G,BMW X6 4.4 08-,BMW X6 4.4 ,,,,2008,,,,,,,,,"{""make"": ""BMW"", ""model"": ""X6"", ""engine"": ""4.4""}","{""make"": ""BMW"", ""model"": ""X6"", ""engine"": ""4.4""}"
32896,TOYOTA Land Cruiser 3.0D 03-,TOYOTA Land Cruiser 3.0D ,,,,2003,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""Land"", ""engine"": ""Cruiser""}","{""make"": ""TOYOTA"", ""model"": ""Land"", ""engine"": ""Cruiser""}"
32897G,LEXUS IS 2.5 06-,LEXUS IS 2.5 ,,,,2006,,,,,,,,,"{""make"": ""LEXUS"", ""model"": ""IS"", ""engine"": ""2.5""}","{""make"": ""LEXUS"", ""model"": ""IS"", ""engine"": ""2.5""}"
32898G,TOYOTA Land Cruiser 4.2D 98-,TOYOTA Land Cruiser 4.2D ,,,,1998,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""Land"", ""engine"": ""Cruiser""}","{""make"": ""TOYOTA"", ""model"": ""Land"", ""engine"": ""Cruiser""}"
32900G,TOYOTA Yaris 1.3 11-,TOYOTA Yaris 1.3 ,,,,2011,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""Yaris"", ""engine"": ""1.3""}","{""make"": ""TOYOTA"", ""model"": ""Yaris"", ""engine"": ""1.3""}"
32902G,HYUNDAI Getz 1.5D 02-,HYUNDAI Getz 1.5D ,,,,2002,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""Getz"", ""engine"": ""1.5D""}","{""make"": ""HYUNDAI"", ""model"": ""Getz"", ""engine"": ""1.5D""}"
32903G,HYUNDAI i800 2.5D 07-,HYUNDAI i800 2.5D ,,,,2007,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""i800"", ""engine"": ""2.5D""}","{""make"": ""HYUNDAI"", ""model"": ""i800"", ""engine"": ""2.5D""}"
32904G,HYUNDAI Terracan 2.9D 02-,HYUNDAI Terracan 2.9D ,,,,2002,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""Terracan"", ""engine"": ""2.9D""}","{""make"": ""HYUNDAI"", ""model"": ""Terracan"", ""engine"": ""2.9D""}"
32905G,KIA Picanto 1.1 04-,KIA Picanto 1.1 ,,,,2004,,,,,,,,,"{""make"": ""KIA"", ""model"": ""Picanto"", ""engine"": ""1.1""}","{""make"": ""KIA"", ""model"": ""Picanto"", ""engine"": ""1.1""}"
32907,FIAT Grande Punto 1.3D 06-,FIAT Grande Punto 1.3D ,,,,2006,,,,,,,,,"{""make"": ""FIAT"", ""model"": ""Grande"", ""engine"": ""Punto""}","{""make"": ""FIAT"", ""model"": ""Grande"", ""engine"": ""Punto""}"
32908,MINI Mini 1.6 07-,MINI Mini 1.6 ,,,,2007,,,,,,,,,"{""make"": ""MINI"", ""model"": ""Mini"", ""engine"": ""1.6""}","{""make"": ""MINI"", ""model"": ""Mini"", ""engine"": ""1.6""}"
32909,NISSAN Note 1.6 04-,NISSAN Note 1.6 ,,,,2004,,,,,,,,,"{""make"": ""NISSAN"", ""model"": ""Note"", ""engine"": ""1.6""}","{""make"": ""NISSAN"", ""model"": ""Note"", ""engine"": ""1.6""}"
32910,AUDI A4 2.0D 08-,AUDI A4 2.0D ,,,,2008,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0D""}","{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0D""}"
32910G,AUDI A4 2.0D 08-,AUDI A4 2.0D ,,,,2008,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0D""}","{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""2.0D""}"
32911,AUDI A6 2.0D 11-,AUDI A6 2.0D ,,,,2011,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A6"", ""engine"": ""2.0D""}","{""make"": ""AUDI"", ""model"": ""A6"", ""engine"": ""2.0D""}"
32911G,AUDI A6 2.0D 11-,AUDI A6 2.0D ,,,,2011,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A6"", ""engine"": ""2.0D""}","{""make"": ""AUDI"", ""model"": ""A6"", ""engine"": ""2.0D""}"
32912,AUDI A6 3.0D 11-,AUDI A6 3.0D ,,,,2011,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A6"", ""engine"": ""3.0D""}","{""make"": ""AUDI"", ""model"": ""A6"", ""engine"": ""3.0D""}"
32913G,AUDI A4 1.8 08-,AUDI A4 1.8 ,,,,2008,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""1.8""}","{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""1.8""}"
32914G,AUDI Q5 3.0D 09-,AUDI Q5 3.0D ,,,,2009,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""Q5"", ""engine"": ""3.0D""}","{""make"": ""AUDI"", ""model"": ""Q5"", ""engine"": ""3.0D""}"
32915G,AUDI A8 4.2D 10-,AUDI A8 4.2D ,,,,2010,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A8"", ""engine"": ""4.2D""}","{""make"": ""AUDI"", ""model"": ""A8"", ""engine"": ""4.2D""}"
32916,PEUGEOT 208 1.2 12-,PEUGEOT 208 1.2 ,,,,2012,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""208"", ""engine"": ""1.2""}","{""make"": ""PEUGEOT"", ""model"": ""208"", ""engine"": ""1.2""}"
32917,MERCEDES E-Series 2.2D 09-,MERCEDES E-Series 2.2D ,,,,2009,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""E-Series"", ""engine"": ""2.2D""}","{""make"": ""MERCEDES"", ""model"": ""E-Series"", ""engine"": ""2.2D""}"
32918G,TOYOTA iQ 1.0 09-,TOYOTA iQ 1.0 ,,,,2009,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""iQ"", ""engine"": ""1.0""}","{""make"": ""TOYOTA"", ""model"": ""iQ"", ""engine"": ""1.0""}"
32919G,TOYOTA RAV 4 2.2D 13-,TOYOTA RAV 4 2.2D ,,,,2013,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""RAV"", ""engine"": ""4""}","{""make"": ""TOYOTA"", ""model"": ""RAV"", ""engine"": ""4""}"
32920G,FORD Focus 2.0 11-,FORD Focus 2.0 ,,,,2011,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Focus"", ""engine"": ""2.0""}","{""make"": ""FORD"", ""model"": ""Focus"", ""engine"": ""2.0""}"
32921,CITROËN C3 1.4D 10-,CITROËN C3 1.4D ,,,,2010,,,,,,,,,"{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""C3"", ""engine"": ""1.4D""}","{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""C3"", ""engine"": ""1.4D""}"
32922G,CITROËN C4 1.6D 14-,CITROËN C4 1.6D ,,,,2014,,,,,,,,,"{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""C4"", ""engine"": ""1.6D""}","{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""C4"", ""engine"": ""1.6D""}"
32923,HONDA Accord 2.0 09-,HONDA Accord 2.0 ,,,,2009,,,,,,,,,"{""make"": ""HONDA"", ""model"": ""Accord"", ""engine"": ""2.0""}","{""make"": ""HONDA"", ""model"": ""Accord"", ""engine"": ""2.0""}"
32924G,IVECO Daily 2.3D 14-,IVECO Daily 2.3D ,,,,2014,,,,,,,,,"{""make"": ""IVECO"", ""model"": ""Daily"", ""engine"": ""2.3D""}","{""make"": ""IVECO"", ""model"": ""Daily"", ""engine"": ""2.3D""}"
32925,MERCEDES C-Series 1.8 07-,MERCEDES C-Series 1.8 ,,,,2007,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""1.8""}","{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""1.8""}"
32926,KOMATSU D115AX-5 A.O.,KOMATSU D115AX-5 A.O.,,,,,,,,,,,,,"{""make"": ""KOMATSU"", ""model"": ""D115AX-5"", ""engine"": ""A.O.""}","{""make"": ""KOMATSU"", ""model"": ""D115AX-5"", ""engine"": ""A.O.""}"
32927G,MERCEDES C-Series 2.2D 07-,MERCEDES C-Series 2.2D ,,,,2007,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""2.2D""}","{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""2.2D""}"
32928G,MERCEDES C-Series 2.2D 07-,MERCEDES C-Series 2.2D ,,,,2007,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""2.2D""}","{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""2.2D""}"
32929,TOYOTA RAV 4 2.2D 06-,TOYOTA RAV 4 2.2D ,,,,2006,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""RAV"", ""engine"": ""4""}","{""make"": ""TOYOTA"", ""model"": ""RAV"", ""engine"": ""4""}"
32930,MERCEDES C-Series 1.8 07-,MERCEDES C-Series 1.8 ,,,,2007,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""1.8""}","{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""1.8""}"
32930G,MERCEDES C-Series 1.8 07-,MERCEDES C-Series 1.8 ,,,,2007,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""1.8""}","{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""1.8""}"
32931,MERCEDES A/B-Class 12-,MERCEDES A/B-Class ,,,,2012,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""A/B-Class"", ""engine"": """"}","{""make"": ""MERCEDES"", ""model"": ""A/B-Class"", ""engine"": """"}"
32931G,MERCEDES A-Series 1.6 13-,MERCEDES A-Series 1.6 ,,,,2013,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""A-Series"", ""engine"": ""1.6""}","{""make"": ""MERCEDES"", ""model"": ""A-Series"", ""engine"": ""1.6""}"
32932G,CITROËN Berlingo 1.6D 08-,CITROËN Berlingo 1.6D ,,,,2008,,,,,,,,,"{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""Berlingo"", ""engine"": ""1.6D""}","{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""Berlingo"", ""engine"": ""1.6D""}"
32933,MERCEDES Actros MP4  11-,MERCEDES Actros MP4  ,,,,2011,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""Actros"", ""engine"": ""MP4""}","{""make"": ""MERCEDES"", ""model"": ""Actros"", ""engine"": ""MP4""}"
32933G,MERCEDES Actros MP4  11-,MERCEDES Actros MP4  ,,,,2011,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""Actros"", ""engine"": ""MP4""}","{""make"": ""MERCEDES"", ""model"": ""Actros"", ""engine"": ""MP4""}"
32934,LAND-ROVER Discovery 3.0D 10-,LAND-ROVER Discovery 3.0D ,,,,2010,,,,,,,,,"{""make"": ""LAND-ROVER"", ""model"": ""Discovery"", ""engine"": ""3.0D""}","{""make"": ""LAND-ROVER"", ""model"": ""Discovery"", ""engine"": ""3.0D""}"
32935G,PEUGEOT 207 1.4D 06-,PEUGEOT 207 1.4D ,,,,2006,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""207"", ""engine"": ""1.4D""}","{""make"": ""PEUGEOT"", ""model"": ""207"", ""engine"": ""1.4D""}"
32936,VW Tiguan 2.0D 08-,VW Tiguan 2.0D ,,,,2008,,,,,,,,,"{""make"": ""VW"", ""model"": ""Tiguan"", ""engine"": ""2.0D""}","{""make"": ""VW"", ""model"": ""Tiguan"", ""engine"": ""2.0D""}"
32937G,RENAULT Koleos 2.0D 08-,RENAULT Koleos 2.0D ,,,,2008,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Koleos"", ""engine"": ""2.0D""}","{""make"": ""RENAULT"", ""model"": ""Koleos"", ""engine"": ""2.0D""}"
32938,PEUGEOT 308 1.6D 14-,PEUGEOT 308 1.6D ,,,,2014,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""308"", ""engine"": ""1.6D""}","{""make"": ""PEUGEOT"", ""model"": ""308"", ""engine"": ""1.6D""}"
32938G,PEUGEOT 308 1.6D 14-,PEUGEOT 308 1.6D ,,,,2014,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""308"", ""engine"": ""1.6D""}","{""make"": ""PEUGEOT"", ""model"": ""308"", ""engine"": ""1.6D""}"
32939,FIAT Grande Punto 1.3D 06-,FIAT Grande Punto 1.3D ,,,,2006,,,,,,,,,"{""make"": ""FIAT"", ""model"": ""Grande"", ""engine"": ""Punto""}","{""make"": ""FIAT"", ""model"": ""Grande"", ""engine"": ""Punto""}"
32940,FORD Ranger 2.5D 98-,FORD Ranger 2.5D ,,,,1998,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Ranger"", ""engine"": ""2.5D""}","{""make"": ""FORD"", ""model"": ""Ranger"", ""engine"": ""2.5D""}"
32940G,FORD Ranger 2.5D 98-,FORD Ranger 2.5D ,,,,1998,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Ranger"", ""engine"": ""2.5D""}","{""make"": ""FORD"", ""model"": ""Ranger"", ""engine"": ""2.5D""}"
32941,JAGUAR XF/XK 06-,JAGUAR XF/XK ,,,,2006,,,,,,,,,"{""make"": ""JAGUAR"", ""model"": ""XF/XK"", ""engine"": """"}","{""make"": ""JAGUAR"", ""model"": ""XF/XK"", ""engine"": """"}"
32941G,JAGUAR XF 2.7D 08-,JAGUAR XF 2.7D ,,,,2008,,,,,,,,,"{""make"": ""JAGUAR"", ""model"": ""XF"", ""engine"": ""2.7D""}","{""make"": ""JAGUAR"", ""model"": ""XF"", ""engine"": ""2.7D""}"
32942G,KIA Sorento 2.2D 10-,KIA Sorento 2.2D ,,,,2010,,,,,,,,,"{""make"": ""KIA"", ""model"": ""Sorento"", ""engine"": ""2.2D""}","{""make"": ""KIA"", ""model"": ""Sorento"", ""engine"": ""2.2D""}"
32943G,KIA Sorento 2.5D 03-,KIA Sorento 2.5D ,,,,2003,,,,,,,,,"{""make"": ""KIA"", ""model"": ""Sorento"", ""engine"": ""2.5D""}","{""make"": ""KIA"", ""model"": ""Sorento"", ""engine"": ""2.5D""}"
32945G,HYUNDAI iX20 1.4 11-,HYUNDAI iX20 1.4 ,,,,2011,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""iX20"", ""engine"": ""1.4""}","{""make"": ""HYUNDAI"", ""model"": ""iX20"", ""engine"": ""1.4""}"
32946G,HYUNDAI iX35 2.0 10-,HYUNDAI iX35 2.0 ,,,,2010,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""iX35"", ""engine"": ""2.0""}","{""make"": ""HYUNDAI"", ""model"": ""iX35"", ""engine"": ""2.0""}"
32947G,HYUNDAI iX35 1.6 10-,HYUNDAI iX35 1.6 ,,,,2010,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""iX35"", ""engine"": ""1.6""}","{""make"": ""HYUNDAI"", ""model"": ""iX35"", ""engine"": ""1.6""}"
