partnumber,VehicleRawProperties_asli,VehicleRawProperties,make,Model,engine,Years,VehicleDataStandard,TypeId,ImportId,ImportTable,VehicleImportRegion,UvdbFromYearID,UvdbToYearID,Action,format_data,format_data
707173,AUDI A6 3.0D 04-,AUDI A6 3.0D ,,,,2004,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707189,MERCEDES CLK-Series 3.0D 03-,MERCEDES CLK-Series 3.0D ,,,,2003,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707155,AUDI Q7 3.0D 06-,AUDI Q7 3.0D ,,,,2006,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707198,VOLVO XC60 2.0D 09-,VOLVO XC60 2.0D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707153,OPEL Vectra 1.9D 02-,OPEL Vectra 1.9D ,,,,2002,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707112,ALFA-ROMEO Giulietta 1.6D 10-,ALFA-ROMEO Giulietta 1.6D ,,,,2010,,,,,,,,,"{""make"": ""A"", ""model"": ""L"", ""engine"": ""F""}","{""make"": ""A"", ""model"": ""L"", ""engine"": ""F""}"
707170,OPEL Meriva 1.7D 03-,OPEL Meriva 1.7D ,,,,2003,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707196,VW Touran 1.6D 10-,VW Touran 1.6D ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707186,MERCEDES C-Series 2.2D 00-,MERCEDES C-Series 2.2D ,,,,2000,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707139,VW Golf 1.9D 04-,VW Golf 1.9D ,,,,2004,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707171,VOLVO XC60 2.4D 09-,VOLVO XC60 2.4D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707202,MERCEDES S-Series 3.0D 13-,MERCEDES S-Series 3.0D ,,,,2013,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707182,AUDI Q5 3.0D 09-,AUDI Q5 3.0D ,,,,2009,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707159,VOLVO V70 2.4D 00-,VOLVO V70 2.4D ,,,,2000,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707136,CHEVROLET Captiva 2.2D 07-,CHEVROLET Captiva 2.2D ,,,,2007,,,,,,,,,"{""make"": ""C"", ""model"": ""H"", ""engine"": ""E""}","{""make"": ""C"", ""model"": ""H"", ""engine"": ""E""}"
707148,AUDI A3 2.0D 04-,AUDI A3 2.0D ,,,,2004,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707111,VW Amarok 2.0D 10-,VW Amarok 2.0D ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707110,VW Polo 1.6D 09-,VW Polo 1.6D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707179,VW Golf 1.6 04-,VW Golf 1.6 ,,,,2004,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707032,VW Crafter 2.5D 06-,VW Crafter 2.5D ,,,,2006,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707033,AUDI A4 2.0D 05-,AUDI A4 2.0D ,,,,2005,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707113,VW Touran 1.6D 10-,VW Touran 1.6D ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707144,VW Touareg 3.0D 10-,VW Touareg 3.0D ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707122,VW Transporter 2.0D 03-,VW Transporter 2.0D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707206,VOLVO XC60 2.4D 09-,VOLVO XC60 2.4D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707208,OPEL Insignia 2.0D 09-,OPEL Insignia 2.0D ,,,,2009,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707187,MERCEDES SLK-Series 2.2D 11-,MERCEDES SLK-Series 2.2D ,,,,2011,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707193,FIAT Punto 1.3D 09-,FIAT Punto 1.3D ,,,,2009,,,,,,,,,"{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}","{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}"
707195,VW Touareg 3.0D 10-,VW Touareg 3.0D ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707197,VW Touareg 5.0D 03-,VW Touareg 5.0D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707201,AUDI Q7 3.0D 06-,AUDI Q7 3.0D ,,,,2006,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707209,AUDI Q5 2.0D 09-,AUDI Q5 2.0D ,,,,2009,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707183,AUDI A4 3.0D 05-,AUDI A4 3.0D ,,,,2005,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707152,VW Golf 1.6D 13-,VW Golf 1.6D ,,,,2013,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707161,MERCEDES A-Series 2.0D 05-,MERCEDES A-Series 2.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707164,MERCEDES Sprinter 2.2D 07-,MERCEDES Sprinter 2.2D ,,,,2007,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707167,MERCEDES A-Series 2.0D 05-,MERCEDES A-Series 2.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707166,FIAT Doblo 1.6D 10-,FIAT Doblo 1.6D ,,,,2010,,,,,,,,,"{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}","{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}"
707169,VW Tiguan 2.0D 08-,VW Tiguan 2.0D ,,,,2008,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707175,VW Amarok 2.0D 10-,VW Amarok 2.0D ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707181,AUDI Q7 6.0D 06-,AUDI Q7 6.0D ,,,,2006,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707172,MERCEDES GLK-Series 2.2D 09-,MERCEDES GLK-Series 2.2D ,,,,2009,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707176,AUDI A8 4.2D 03-,AUDI A8 4.2D ,,,,2003,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707126,VW Polo 1.2D 09-,VW Polo 1.2D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707158,VW Passat 2.0D 15-,VW Passat 2.0D ,,,,2015,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707138,OPEL Insignia 2.0D 09-,OPEL Insignia 2.0D ,,,,2009,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707150,VW Transporter 2.0D 03-,VW Transporter 2.0D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707116,VW Golf 1.6D 13-,VW Golf 1.6D ,,,,2013,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707124,VOLVO XC60 2.0D 09-,VOLVO XC60 2.0D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707129,VW Golf 2.0D 09-,VW Golf 2.0D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707114,VOLVO XC60 2.0D 09-,VOLVO XC60 2.0D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707137,SUZUKI Swift 1.3D 05-,SUZUKI Swift 1.3D ,,,,2005,,,,,,,,,"{""make"": ""S"", ""model"": ""U"", ""engine"": ""Z""}","{""make"": ""S"", ""model"": ""U"", ""engine"": ""Z""}"
707135,OPEL Insignia 2.0D 09-,OPEL Insignia 2.0D ,,,,2009,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707118,FIAT Grande Punto 1.3D 06-,FIAT Grande Punto 1.3D ,,,,2006,,,,,,,,,"{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}","{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}"
707010,Mercedes Actros 2001-,Mercedes Actros ,,,,2001,,,,,,,,,"{""make"": ""M"", ""model"": ""e"", ""engine"": ""r""}","{""make"": ""M"", ""model"": ""e"", ""engine"": ""r""}"
707191,VW Passat 1.6D 15-,VW Passat 1.6D ,,,,2015,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707180,PORSCHE Cayenne 4.2D 10-,PORSCHE Cayenne 4.2D ,,,,2010,,,,,,,,,"{""make"": ""P"", ""model"": ""O"", ""engine"": ""R""}","{""make"": ""P"", ""model"": ""O"", ""engine"": ""R""}"
707207,OPEL Antara 2.2D 07-,OPEL Antara 2.2D ,,,,2007,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707121,FIAT Bravo 1.9D 07-,FIAT Bravo 1.9D ,,,,2007,,,,,,,,,"{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}","{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}"
707157,LANCIA Delta 1.6D 09-,LANCIA Delta 1.6D ,,,,2009,,,,,,,,,"{""make"": ""L"", ""model"": ""A"", ""engine"": ""N""}","{""make"": ""L"", ""model"": ""A"", ""engine"": ""N""}"
707165,AUDI A6 3.0D 11-,AUDI A6 3.0D ,,,,2011,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707140,PORSCHE Macan 3.0D 14-,PORSCHE Macan 3.0D ,,,,2014,,,,,,,,,"{""make"": ""P"", ""model"": ""O"", ""engine"": ""R""}","{""make"": ""P"", ""model"": ""O"", ""engine"": ""R""}"
707108,VW Polo 1.2D 09-,VW Polo 1.2D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707105,OPEL Astra 1.7D 10-,OPEL Astra 1.7D ,,,,2010,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707106,MERCEDES A-Series 2.0D 05-,MERCEDES A-Series 2.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707107,VOLVO FM/FH 12-,VOLVO FM/FH ,,,,2012,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707102,MERCEDES Sprinter 2.2D 07-,MERCEDES Sprinter 2.2D ,,,,2007,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707103,MERCEDES C-Series 2.2D 07-,MERCEDES C-Series 2.2D ,,,,2007,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707104,OPEL Insignia 2.0D 09-,OPEL Insignia 2.0D ,,,,2009,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707098,VW Polo 1.6D 09-,VW Polo 1.6D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707099,OPEL Corsa 1.3D 07-,OPEL Corsa 1.3D ,,,,2007,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707100,MERCEDES A-Series 2.0D 05-,MERCEDES A-Series 2.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707101,FIAT Panda 1.3D 04-,FIAT Panda 1.3D ,,,,2004,,,,,,,,,"{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}","{""make"": ""F"", ""model"": ""I"", ""engine"": ""A""}"
707095,MERCEDES ML-Series 3.0D 05-,MERCEDES ML-Series 3.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707097,MERCEDES Sprinter 3.0D 07-,MERCEDES Sprinter 3.0D ,,,,2007,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707096,MERCEDES A-Series 2.0D 05-,MERCEDES A-Series 2.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707094,MERCEDES CLS-Series 3.0D 05-,MERCEDES CLS-Series 3.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707093,MERCEDES CLS-Series 3.0D 05-,MERCEDES CLS-Series 3.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707092,MERCEDES ML-Series 3.0D 05-,MERCEDES ML-Series 3.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707088,AUDI Q5 3.0D 09-,AUDI Q5 3.0D ,,,,2009,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707090,VOLVO FL/FM 12-,VOLVO FL/FM ,,,,2012,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707089,MERCEDES A-Series 2.0D 05-,MERCEDES A-Series 2.0D ,,,,2005,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707091,VW Golf 2.0D 09-,VW Golf 2.0D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707085,VW Multivan 2.0D 03-,VW Multivan 2.0D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707086,AUDI A6 3.0D 11-,AUDI A6 3.0D ,,,,2011,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707087,VW Crafter 2.5D 06-,VW Crafter 2.5D ,,,,2006,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707082,VW Touareg 3.0D 10-,VW Touareg 3.0D ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707083,AUDI Q5 3.0D 09-,AUDI Q5 3.0D ,,,,2009,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707084,VW Touran 1.6D 10-,VW Touran 1.6D ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707079,VOLVO FM/FH 10-,VOLVO FM/FH ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707081,VW Transporter 2.0D 03-,VW Transporter 2.0D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707080,AUDI A5 3.0D 08-,AUDI A5 3.0D ,,,,2008,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707077,VOLVO FM/FH 10-,VOLVO FM/FH ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707078,VOLVO FE 12-,VOLVO FE ,,,,2012,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707074,AUDI A6 2.7D 04-,AUDI A6 2.7D ,,,,2004,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707076,VOLVO FM/FH 10-,VOLVO FM/FH ,,,,2010,,,,,,,,,"{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}","{""make"": ""V"", ""model"": ""O"", ""engine"": ""L""}"
707075,VW Golf 1.6 04-,VW Golf 1.6 ,,,,2004,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707071,AUDI A4 2.0D 05-,AUDI A4 2.0D ,,,,2005,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707073,AUDI Q7 3.0D 06-,AUDI Q7 3.0D ,,,,2006,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707069,VW Touareg 3.0D 03-,VW Touareg 3.0D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707070,VW Crafter 2.5D 06-,VW Crafter 2.5D ,,,,2006,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707067,SEAT Exeo 2.0D 09-,SEAT Exeo 2.0D ,,,,2009,,,,,,,,,"{""make"": ""S"", ""model"": ""E"", ""engine"": ""A""}","{""make"": ""S"", ""model"": ""E"", ""engine"": ""A""}"
707068,VW Sharan 2.0D 96-,VW Sharan 2.0D ,,,,1996,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707064,MERCEDES C-Series 2.2D 14-,MERCEDES C-Series 2.2D ,,,,2014,,,,,,,,,"{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}","{""make"": ""M"", ""model"": ""E"", ""engine"": ""R""}"
707066,OPEL Astra 1.7D 04-,OPEL Astra 1.7D ,,,,2004,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707065,VW Sharan 2.0D 96-,VW Sharan 2.0D ,,,,1996,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707063,AUDI A4 2.7D 05-,AUDI A4 2.7D ,,,,2005,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707061,VW Transporter 1.9D 03-,VW Transporter 1.9D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707062,OPEL Meriva 1.7D 10-,OPEL Meriva 1.7D ,,,,2010,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707058,VW Transporter 1.9D 03-,VW Transporter 1.9D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707059,AUDI Q7 3.0D 06-,AUDI Q7 3.0D ,,,,2006,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707060,VW Touareg 3.0D 03-,VW Touareg 3.0D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707055,AUDI Q5 3.0D 09-,AUDI Q5 3.0D ,,,,2009,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707056,VW Transporter 1.9D 03-,VW Transporter 1.9D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707057,VW Transporter 2.5D 03-,VW Transporter 2.5D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707052,VW Golf 1.9D 04-,VW Golf 1.9D ,,,,2004,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707053,OPEL Zafira 1.9D 05-,OPEL Zafira 1.9D ,,,,2005,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707054,AUDI A4 2.0D 08-,AUDI A4 2.0D ,,,,2008,,,,,,,,,"{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}","{""make"": ""A"", ""model"": ""U"", ""engine"": ""D""}"
707049,VW Golf 2.0D 09-,VW Golf 2.0D ,,,,2009,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707050,SEAT Ibiza 1.9D 02-,SEAT Ibiza 1.9D ,,,,2002,,,,,,,,,"{""make"": ""S"", ""model"": ""E"", ""engine"": ""A""}","{""make"": ""S"", ""model"": ""E"", ""engine"": ""A""}"
707051,OPEL Astra 1.7D 04-,OPEL Astra 1.7D ,,,,2004,,,,,,,,,"{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}","{""make"": ""O"", ""model"": ""P"", ""engine"": ""E""}"
707046,VW Touran 1.9D 03-,VW Touran 1.9D ,,,,2003,,,,,,,,,"{""make"": ""V"", ""model"": ""W"", ""engine"": """"}","{""make"": ""V"", ""model"": ""W"", ""engine"": """"}"
707047,SKODA Superb 2.0D 02-,SKODA Superb 2.0D ,,,,2002,,,,,,,,,"{""make"": ""S"", ""model"": ""K"", ""engine"": ""O""}","{""make"": ""S"", ""model"": ""K"", ""engine"": ""O""}"
